          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4466.145018437     3         C3         989597       289597      0      -
      4466.663457022     3         C3        1325646       625646      0      -
      4466.664788028     3         C3        3750038      3050038      0      -
      4466.749069299     3         C3        2387222      1687222      0      -
      4466.751471731     3         C3        3531139      2831139      0      -
      4466.755031740     3         C3        2430592      1730592      0      -
      4466.857772662     3         C2         421429       385429      0      -
      4466.858199100     3         C3        3618589      2918589      0      -
      4466.861832169     3         C3        2508332      1808332      0      -
      4466.964389342     3         C2         392638       356638      0      -
      4466.964786860     3         C2         215420       179420      0      -
      4466.965140969     3         C3        1739525      1039525      0      -
      4466.986843060     3         C3        1271966       571966      0      -
      4466.988124296     3         C3         939057       239057      0      -
      4467.068068651     3         C1          40709        38709      1      1
      4467.068115210     3         C3        3312360      2612360      0      -
      4467.071639489     3         C3        2399393      1699393      0      -
      4467.074240801     3         C2         541438       505438      0      -
      4467.074790059     3         C3        3326960      2626960      0      -
      4467.078124018     3         C3        3324650      2624650      0      -
      4467.081453488     3         C3        3330559      2630559      0      -
      4467.084797447     3         C3        2517262      1817262      0      -
      4467.166888085     3         C3        1226476       526476      0      -
      4467.168123231     3         C3        3553019      2853019      0      -
      4467.171690780     3         C3        3309959      2609959      0      -
      4467.175027329     3         C3        1927454      1227454      0      -
      4467.177282952     3         C2         832417       796417      1      1
      4467.178126009     3         C3        2760451      2060451      0      -
      4467.280048294     3         C3        1399275       699275      0      -
      4467.281452199     3         C3        1302686       602686      0      -
      4467.796602305     3         C3        1510525       810525      0      -
      4467.798120870     3         C3        1545695       845695      0      -
      4467.998396971     3         C3         870067       170067      0      -
      4468.416825185     3         C3        1286136       586136      0      -
      4468.418116561     3         C3        1593895       893895      0      -
      4468.519905016     3         C3        1093407       393407      0      -
      4468.521141022     3         C2         627858       591858      0      -
      4468.521773640     3         C3        3815918      3115918      0      -
      4468.525606038     3         C3        2727591      2027591      0      -
      4468.528346859     3         C3        3103910      2403910      0      -
      4468.531463339     3         C3        3603559      2903559      0      -
      4468.535080128     3         C3        2290213      1590213      0      -
      4468.637462541     3         C2         647548       611548      0      -
      4468.638114889     3         C2         482928       446928      0      -
      4468.638736587     3         C3        2709081      2009081      0      -
      4468.641457458     3         C3        3539229      2839229      0      -
      4468.645011747     3         C3        2198383      1498383      0      -
      4468.806697371     3         C3        1412425       712425      0      -
      4468.808115506     3         C3        3558309      2858309      0      -
      4468.811688215     3         C3        3093490      2393490      0      -
      4468.814805475     3         C3        3521629      2821629      0      -
      4468.818341044     3         C3        1569675       869675      0      -
      4468.820238878     3         C3        1204886       504886      0      -
      4468.821452844     3         C2         714327       678327      0      -
      4468.822402531     3         C3        2669811      1969811      0      -
      4468.825087302     3         C3        3239550      2539550      0      -
      4468.828359812     3         C3        3090420      2390420      0      -
      4468.831464872     3         C3        2612131      1912131      0      -
      4468.913679169     3         C3        1096727       396727      0      -
      4468.914782076     3         C3        3632968      2932968      0      -
      4468.918429414     3         C3        2695122      1995122      0      -
      4469.036169428     3         C3        1941844      1241844      0      -
      4469.038119032     3         C3        3540899      2840899      0      -
      4469.041674081     3         C2         588648       552648      0      -
      4469.380810138     3         C2         630868       594868      0      -
      4469.381446216     3         C3        3330380      2630380      0      -
      4469.384788996     3         C3        3751718      3051718      0      -
      4469.388555664     3         C3        3114710      2414710      0      -
      4469.391684654     3         C3        3310939      2610939      0      -
      4469.395023993     3         C3        3121480      2421480      0      -
      4469.398158293     3         C3        3505059      2805059      0      -
      4469.401678482     3         C3         982347       282347      0      -
      4469.402985147     3         C3         871928       171928      0      -
      4469.404030834     3         C2         743988       707988      1      1
      4469.404791462     3         C2         697367       661367      0      -
      4469.485346765     3         C3        2408292      1708292      0      -
      4469.487896316     3         C2         205850       169850      0      -
      4469.488104926     3         C3        3330699      2630699      0      -
      4469.491438985     3         C2         748128       712128      1      1
      4469.492344892     3         C3        2424102      1724102      0      -
      4469.494772934     3         C3        3329390      2629390      0      -
      4469.498106444     3         C3        3329559      2629559      0      -
      4469.501443103     3         C3        3334230      2634230      0      -
      4469.504783273     3         C3        1069796       369796      0      -
      4469.585524055     3         C3        3144070      2444070      0      -
      4469.588680935     3         C3        2990040      2290040      0      -
      4469.591699155     3         C3        1905964      1205964      0      -
      4469.931977219     3         C3        1470255       770255      0      -
      4469.933583154     3         C3        1266786       566786      0      -
      4469.934855000     3         C3        2321532      1621532      0      -
      4470.076066589     3         C3         974097       274097      0      -
      4470.077177825     3         C2         148420       112420      0      -
      4470.176450489     3         C3        1655114       955114      0      -
      4470.178110693     3         C3        3573099      2873099      0      -
      4470.181711332     3         C3        3067440      2367440      0      -
      4470.184793412     3         C3        1395485       695485      0      -
      4470.186451117     3         C2         391358       355358      0      -
      4470.405298058     3         C3        1081927       381927      0      -
      4470.406514774     3         C3        1590065       890065      0      -
      4470.408110169     3         C3        2847611      2147611      0      -
      4470.495677440     3         C3        2421782      1721782      0      -
      4470.498103142     3         C2         599148       563148      0      -
      4470.609182307     3         C3        2433172      1733172      0      -
      4470.611632819     3         C3         814298       114298      0      -
      4470.909491349     3         C3        1945313      1245313      0      -
      4470.911441952     3         C3        4213277      3513277      0      -
      4470.915684469     3         C3        2456212      1756212      0      -
      4470.918467000     3         C3        3188540      2488540      0      -
      4470.921672220     3         C3        3213410      2513410      0      -
      4471.005224773     3         C3        3354849      2654849      0      -
      4471.008594742     3         C3        3064091      2364091      0      -
      4471.011679842     3         C3        3435020      2735020      0      -
      4471.015129881     3         C3        2045464      1345464      0      -
      4471.037464480     3         C2         638198       602198      0      -
      4471.038107808     3         C3        3547499      2847499      0      -
      4471.122177350     3         C3        3393439      2693439      0      -
      4471.125586019     3         C2         772537       736537      1      1
      4471.325870950     3         C3        2233382      1533382      0      -
      4471.328314222     3         C3        1056126       356126      0      -
      4471.349347575     3         C3        2087763      1387763      0      -
      4471.351439898     3         C2         265709       229709      0      -
      4471.430872764     3         C2         562409       526409      0      -
      4471.431440063     3         C3        3330459      2630459      0      -
      4471.434777942     3         C3        1164896       464896      0      -
      4471.853954714     3         C3         812177       112177      0      -
      4471.854772851     3         C3        3921258      3221258      0      -
      4471.858708619     3         C3        1202086       502086      0      -
      4471.979884662     3         C3        1548135       848135      0      -
      4471.981437687     3         C3        1838364      1138364      0      -
      4471.983414631     3         C3        1352145       652145      0      -
      4471.984776196     3         C3        3746828      3046828      0      -
      4472.085538645     3         C3        1028626       328626      0      -
      4472.086706471     3         C3        1561195       861195      0      -
      4472.088275136     3         C3        3342889      2642889      0      -
      4472.091623425     3         C3        3145290      2445290      0      -
      4472.094773845     3         C3        2581842      1881842      0      -
      4472.196566500     3         C3        1350036       650036      0      -
      4472.198050266     3         C2          43899         7899      0      -
      4472.198098755     3         C2         576539       540539      0      -
      4472.277794061     3         C2          73620        37620      0      -
      4472.278002460     3         C2          96890        60890      0      -
      4472.278106820     3         C3        3595669      2895669      0      -
      4472.281717578     3         C3        3053951      2353951      0      -
      4472.284785209     3         C3        1540395       840395      0      -
