          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2837.290814351     3         C6         722268       522268      0      -
      2837.291662285     3         C8        2485402      1685402      0      -
      2837.294181208     3         C8        1715846       915846      0      -
      2837.296070812     3         C8        1355790       555790      0      -
      2837.297472009     3         C8        2726027      1926027      0      -
      2837.300308839     3         C6         328684       128684      0      -
      2837.300659680     3         C8        3335782      2535782      0      -
      2837.304023452     3         C6         658170       458170      0      -
      2837.304787556     3        C10        5682848       682848      0      -
      2837.310612892     3         C8        3579373      2779373      0      -
      2837.314221910     3         C3         287350       187350      1      1
      2837.314627485     3         C8        2435125      1635125      0      -
      2837.317177305     3        C1E          48200        28200      0      -
      2837.317240950     3         C8        3483983      2683983      0      -
      2837.320843281     3         C8        1556716       756716      0      -
      2837.322512779     3         C8        1693829       893829      0      -
      2837.324234356     3         C8        2062948      1262948      0      -
      2837.326411267     3        C1E          71545        51545      0      -
      2837.326524849     3         C6         766315       566315      0      -
      2837.327312613     3         C3          57850       -42150      1      0
      2837.327394884     3         C3          63815       -36185      1      0
      2837.327484129     3         C3           9316       -90684      1      0
      2837.327603722     3         C8        2277335      1477335      0      -
      2837.330021629     3         C6         610331       410331      0      -
      2837.330674002     3         C8        3546056      2746056      0      -
      2837.334248433     3         C6         603570       403570      0      -
      2837.334976364     3         C8        2592653      1792653      0      -
      2837.337597823     3         C8        2051964      1251964      0      -
      2837.339763420     3         C8        1073006       273006      0      -
      2837.340870098     3         C6        1043638       843638      1      1
      2837.342023487     3         C8        2210716      1410716      0      -
      2837.344261711     3         C8        1821771      1021771      0      -
      2837.346211081     3         C3         323008       223008      1      1
      2837.346614528     3         C6         674313       474313      0      -
      2837.347309843     3         C6         421518       221518      0      -
      2837.347815076     3        C10        6239478      1239478      0      -
      2837.354170933     3         C8        2062150      1262150      0      -
      2837.356343853     3         C8        1156681       356681      0      -
      2837.357549289     3         C8        1480735       680735      0      -
      2837.359142617     3         C8        1736054       936054      0      -
      2837.360905401     3         C8        1631619       831619      0      -
      2837.362665335     3         C8        1509555       709555      0      -
      2837.364203230     3         C3         297092       197092      1      1
      2837.364617613     3         C8        2862067      2062067      0      -
      2837.367603615     3         C8        1756416       956416      0      -
      2837.369474029     3         C6         384285       184285      0      -
      2837.369954742     3         C6         676711       476711      0      -
      2837.370652062     3         C6         478408       278408      0      -
      2837.371229898     3         C8        2945302      2145302      0      -
      2837.374208621     3         C3         237815       137815      0      -
