          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2089.558348804     6         C3        5116104      4416104      0      -
      2089.563474818     6         C3        1383426       683426      0      -
      2089.564861784     6         C2         118391        82391      0      -
      2089.564986725     6         C3        4436350      3736350      0      -
      2089.569429725     6         C2         750774       714774      1      1
      2089.570186489     6         C3        1338456       638456      0      -
      2089.571533155     6         C3        1858149      1158149      0      -
      2089.573417314     6         C3        1441227       741227      0      -
      2089.574861731     6         C3        1486677       786677      0      -
      2089.576357568     6         C3        1834928      1134928      0      -
      2089.578196926     6         C2         203381       167381      0      -
      2089.578409897     6         C3        4941364      4241364      0      -
      2089.583361061     6         C2         650843       614843      0      -
      2089.584019964     6         C3         839214       139214      0      -
      2089.584862098     6         C2          83070        47070      0      -
      2089.584951168     6         C3        3241365      2541365      0      -
      2089.588194803     6         C3         990705       290705      0      -
      2089.589191378     6         C2         276461       240461      0      -
      2089.589483829     6         C1          26870        24870      0      -
      2089.589516859     6         C3        2009040      1309040      0      -
      2089.591529759     6         C3        1478457       778457      0      -
      2089.593015146     6         C3        5507056      4807056      0      -
      2089.598528922     6         C3        2997574      2297574      0      -
      2089.601529766     6         C2         252521       216521      0      -
      2089.601788157     6         C3        3071814      2371814      0      -
      2089.604863031     6         C3        1056945       356945      0      -
      2089.605925896     6         C2         208811       172811      0      -
      2089.606142777     6         C3         571643      -128357      1      0
      2089.606740260     6         C3        1453357       753357      0      -
      2089.608198077     6         C3        1802068      1102068      0      -
      2089.610006425     6         C3        1520767       820767      0      -
      2089.611529842     6         C3        2162591      1462591      0      -
      2089.613698563     6         C3        1162435       462435      0      -
      2089.614863978     6         C3        2338541      1638541      0      -
      2089.617211019     6         C3         983395       283395      0      -
      2089.618196444     6         C3        1409566       709566      0      -
      2089.619615060     6         C3        1912579      1212579      0      -
      2089.621531839     6         C2         351302       315302      0      -
      2089.621892451     6         C3         897614       197614      0      -
      2089.622807715     6         C3        2054130      1354130      0      -
      2089.624865645     6         C3        2956434      2256434      0      -
      2089.627831039     6         C2         265521       229521      0      -
      2089.628104430     6         C2          90430        54430      0      -
      2089.628197751     6         C2          83660        47660      0      -
      2089.628287651     6         C3        5813647      5113647      0      -
      2089.634108058     6         C3         753664        53664      0      -
      2089.634864682     6         C2         401122       365122      0      -
      2089.635271554     6         C2         791723       755723      1      1
      2089.636069337     6         C3        1311356       611356      0      -
      2089.637387144     6         C3        2648642      1948642      0      -
      2089.640060436     6         C3        1468207       768207      0      -
      2089.641531793     6         C2         707753       671753      0      -
      2089.642249676     6         C3        5667777      4967777      0      -
      2089.647933283     6         C2         178091       142091      0      -
      2089.648119354     6         C2          77050        41050      0      -
      2089.648200674     6         C3        2519592      1819592      0      -
      2089.650728926     6         C2         656433       620433      0      -
      2089.651390699     6         C2         139071       103071      0      -
      2089.651532050     6         C3        1466157       766157      0      -
      2089.653004117     6         C3        1372826       672826      0      -
      2089.654382873     6         C2         480682       444682      0      -
      2089.654867375     6         C3        1239216       539216      0      -
      2089.656128831     6         C3        2067540      1367540      0      -
      2089.658199661     6         C2         113720        77720      0      -
      2089.658322312     6         C3        2148960      1448960      0      -
      2089.660479812     6         C3        1049995       349995      0      -
      2089.661532707     6         C2          75980        39980      0      -
      2089.661614477     6         C3        3070324      2370324      0      -
      2089.664693421     6         C2         170311       134311      0      -
      2089.664866992     6         C2         109911        73911      0      -
      2089.664985173     6         C2         652623       616623      0      -
      2089.665644296     6         C3        5976898      5276898      0      -
      2089.671630844     6         C3        1243246       543246      0      -
      2089.672880110     6         C3         302391      -397609      1      0
      2089.673199291     6         C3        1664548       964548      0      -
      2089.674867069     6         C2         212801       176801      0      -
      2089.675085850     6         C3        3111455      2411455      0      -
      2089.678200585     6         C3        1323176       623176      0      -
      2089.679530341     6         C3        5076984      4376984      0      -
      2089.684614665     6         C3        4638091      3938091      0      -
      2089.689277466     6         C3         895485       195485      0      -
      2089.690179251     6         C3        1064245       364245      0      -
      2089.691249296     6         C2         282511       246511      0      -
      2089.691535737     6         C3        3329426      2629426      0      -
      2089.694868783     6         C2         464942       428942      0      -
      2089.695340665     6         C3        5846457      5146457      0      -
      2089.701196982     6         C2         335242       299242      0      -
      2089.701536634     6         C2          56320        20320      0      -
      2089.701601044     6         C3        3264275      2564275      0      -
      2089.704868519     6         C2         836764       800764      1      1
      2089.705712233     6         C3         615903       -84097      1      0
      2089.706346986     6         C3        1852349      1152349      0      -
      2089.708201665     6         C3        2630522      1930522      0      -
      2089.710840947     6         C2         692024       656024      0      -
      2089.711536091     6         C3        1405676       705676      0      -
      2089.712947697     6         C3         891754       191754      0      -
      2089.714034892     6         C2         464842       428842      0      -
      2089.714508874     6         C2         357362       321362      0      -
      2089.714870376     6         C3        3267105      2567105      0      -
      2089.718146922     6         C2          52990        16990      0      -
      2089.718205122     6         C3        2643072      1943072      0      -
      2089.720857194     6         C2         676153       640153      0      -
      2089.721536687     6         C2         416842       380842      0      -
      2089.721959349     6         C3         439832      -260168      1      0
      2089.722423892     6         C3        2413111      1713111      0      -
      2089.724846083     6         C1          20580        18580      0      -
      2089.724869883     6         C3        2482842      1782842      0      -
      2089.727358765     6         C3         841234       141234      0      -
      2089.728203099     6         C3        2618642      1918642      0      -
      2089.730827781     6         C3         706203         6203      0      -
      2089.731536044     6         C3        2391841      1691841      0      -
      2089.733936355     6         C3         931105       231105      0      -
      2089.734871670     6         C3         980894       280894      0      -
      2089.735858764     6         C3        1156696       456696      0      -
      2089.737025710     6         C2        1023775       987775      1      1
      2089.738055855     6         C2         145120       109120      0      -
      2089.738203115     6         C3        1271356       571356      0      -
      2089.739492571     6         C3        2041880      1341880      0      -
      2089.741539341     6         C3        1591247       891247      0      -
      2089.743139948     6         C3        1552138       852138      0      -
      2089.744697856     6         C2         170031       134031      0      -
      2089.744871807     6         C3        3238115      2538115      0      -
      2089.748118812     6         C2          82610        46610      0      -
      2089.748209782     6         C3        4496461      3796461      0      -
      2089.752713153     6         C3        2063430      1363430      0      -
      2089.754784973     6         C2          83860        47860      0      -
      2089.754872923     6         C2         233631       197631      0      -
      2089.755114745     6         C3        1437136       737136      0      -
      2089.756569001     6         C2         277982       241982      0      -
      2089.756853173     6         C3        1348666       648666      0      -
      2089.758204219     6         C2         138231       102231      0      -
      2089.758349260     6         C3        5765817      5065817      0      -
      2089.764125107     6         C3         744173        44173      0      -
      2089.764873480     6         C3        1412417       712417      0      -
      2089.766294797     6         C3        1774348      1074348      0      -
      2089.768074945     6         C2         127901        91901      0      -
      2089.768205886     6         C3        2072849      1372849      0      -
      2089.770288496     6         C3        2338740      1638740      0      -
      2089.772644687     6         C3        2225180      1525180      0      -
      2089.774873457     6         C3        1142695       442695      0      -
      2089.776022312     6         C3        2180661      1480661      0      -
      2089.778207333     6         C3        1665577       965577      0      -
      2089.779879000     6         C3        1657368       957368      0      -
      2089.781539478     6         C3        2114270      1414270      0      -
      2089.783659948     6         C3        1209756       509756      0      -
