          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
     15138.509414830     3         C8         221091      -578909      1      0
     15138.509540232     0        C10          58868     -4941132      1      0
     15138.509613375     2         C8         144800      -655200      1      0
     15138.509657736     0        C10         199020     -4800980      1      0
     15138.509832993     3         C6         102992       -97008      1      0
     15138.509883345     2         C6         193103        -6897      1      0
     15138.509883671     0        C10        1099427     -3900573      1      0
     15138.510081017     3         C6         131696       -68304      1      0
     15138.510166267     2         C6         190006        -9994      1      0
     15138.510357243     3         C6         138572       -61428      1      0
     15138.510449464     2         C3         193813        93813      0      -
     15138.510667581     3         C6          82614      -117386      1      0
     15138.510710693     2        C1E         124268       104268      1      1
     15138.510892747     3         C6          11749      -188251      1      0
     15138.510917118     2         C3          63149       -36851      1      0
     15138.511057743     2         C6         124072       -75928      1      0
     15138.511062759     0        C10         119064     -4880936      1      0
     15138.511170826     3         C3         140037        40037      0      -
     15138.511216129     0        C10         165579     -4834421      1      0
     15138.511303124     2         C6          78593      -121407      1      0
     15138.511412248     3         C6         117314       -82686      1      0
     15138.511446999     0         C8         965327       165327      0      -
     15138.511482281     2         C6         189048       -10952      1      0
     15138.511662916     3         C6         152872       -47128      1      0
     15138.511764866     2         C6         199741         -259      1      0
     15138.511954116     3         C6         144297       -55703      1      0
     15138.512051940     2         C3         172926        72926      0      -
     15138.512231958     3        C1E          42717        22717      0      -
     15138.512287648     2        C1E          31726        11726      0      -
     15138.512343857     3        C1E           9344       -10656      1      0
     15138.512364112     2        C1E          27022         7022      0      -
     15138.512434098     0         C8         750675       -49325      1      0
     15138.512436515     1         C8         566780      -233220      1      0
     15138.512442732     3         C8          21698      -778302      1      0
     15138.512472402     2        C1E          47606        27606      0      -
     15138.512546848     3         C6          10050      -189950      1      0
     15138.512564646     2        C1E          32669        12669      0      -
     15138.512621535     3         C6          20721      -179279      1      0
     15138.512642753     2        C1E         417996       397996      1      1
     15138.513039033     1         C8         206314      -593686      1      0
     15138.513093201     2         C6        2745242      2545242      1      1
     15138.513103829     3         C1        1785394      1783394      1      1
     15138.513208949     0         C8          10064      -789936      1      0
     15138.513278773     0         C8        2559723      1759723      0      -
     15138.513301180     1         C8        2537413      1737413      0      -
     15138.514936920     3         C8         901645       101645      0      -
     15138.515870802     1         C8        3550196      2750196      0      -
     15138.515870853     3         C8        3550178      2750178      0      -
     15138.515874798     0         C8        3546134      2746134      0      -
     15138.515900913     2         C8        3520042      2720042      0      -
     15138.519473048     3         C8        2994375      2194375      0      -
     15138.519478343     2        C10        3766847     -1233153      1      0
     15138.519479015     1        C10        3608428     -1391572      1      0
     15138.519536677     0         C8         504478      -295522      1      0
     15138.520152616     0         C8        2018522      1218522      0      -
     15138.522210284     0         C6         255962        55962      0      -
     15138.522514765     0         C8         432406      -367594      1      0
